Image_id,Label,image_path,fold,oof_0,oof_1
id_02amazy34fgh2.jpg,1,../../data/image/id_02amazy34fgh2.jpg,4,1.3403234788711416e-06,0.9999986886978149
id_02mh3w48pmyc9.jpg,0,../../data/image/id_02mh3w48pmyc9.jpg,0,0.9999983310699463,1.6771781474744785e-06
id_02rpb463h9d3w.jpg,0,../../data/image/id_02rpb463h9d3w.jpg,2,0.9999957084655762,4.276867002772633e-06
id_02wc3jeeao8ol.jpg,1,../../data/image/id_02wc3jeeao8ol.jpg,1,1.8638695564732188e-06,0.9999980926513672
id_03t2hapb8wz8p.jpg,1,../../data/image/id_03t2hapb8wz8p.jpg,1,1.2536823987829848e-06,0.9999986886978149
id_04xrxyd43rlgz.jpg,0,../../data/image/id_04xrxyd43rlgz.jpg,1,0.9999773502349854,2.2598720534006134e-05
id_05gqx7h8y6iye.jpg,1,../../data/image/id_05gqx7h8y6iye.jpg,2,2.380913173283261e-07,0.9999997615814209
id_06le9g89kqth5.jpg,1,../../data/image/id_06le9g89kqth5.jpg,3,3.2482230949426594e-07,0.9999996423721313
id_082w0qygo3eth.jpg,0,../../data/image/id_082w0qygo3eth.jpg,2,0.9999934434890747,6.5498311414557975e-06
id_086yvmu3nnvbe.jpg,1,../../data/image/id_086yvmu3nnvbe.jpg,4,3.24692223330203e-07,0.9999996423721313
id_09v3am3ppzesz.jpg,0,../../data/image/id_09v3am3ppzesz.jpg,4,0.9999988079071045,1.159577323051053e-06
id_0bbnpqpkpbod3.jpg,1,../../data/image/id_0bbnpqpkpbod3.jpg,1,1.1258050108153839e-05,0.9999887943267822
id_0bd0chrhwa88r.jpg,1,../../data/image/id_0bd0chrhwa88r.jpg,1,9.191421668219846e-07,0.9999990463256836
id_0d6mm3xcpbqkw.jpg,1,../../data/image/id_0d6mm3xcpbqkw.jpg,2,3.628748572737095e-07,0.9999996423721313
id_0ff2fm63gzxvs.jpg,0,../../data/image/id_0ff2fm63gzxvs.jpg,0,0.9999889135360718,1.1033282135031186e-05
id_0g00jpbynmgfr.jpg,0,../../data/image/id_0g00jpbynmgfr.jpg,0,0.9999963045120239,3.6728119994222652e-06
id_0gur3rc3nuft9.jpg,0,../../data/image/id_0gur3rc3nuft9.jpg,1,0.9999996423721313,3.7854226775380084e-07
id_0k7gdyyx5zunr.jpg,1,../../data/image/id_0k7gdyyx5zunr.jpg,3,1.9229823067234975e-07,0.9999997615814209
id_0klqzvk8id4bt.jpg,0,../../data/image/id_0klqzvk8id4bt.jpg,0,0.9999896287918091,1.0377020771557e-05
id_0mytnx3vd7ebk.jpg,0,../../data/image/id_0mytnx3vd7ebk.jpg,4,0.9999969005584717,3.0884928037266945e-06
id_0ncnn142aww4v.jpg,1,../../data/image/id_0ncnn142aww4v.jpg,0,1.0935899581454578e-06,0.999998927116394
id_0qm8i331u09jq.jpg,0,../../data/image/id_0qm8i331u09jq.jpg,1,0.9999995231628418,4.242537556820025e-07
id_0qrjnjx2nbbde.jpg,0,../../data/image/id_0qrjnjx2nbbde.jpg,1,0.9999997615814209,2.6342019054936827e-07
id_0t41fhqaaqux9.jpg,0,../../data/image/id_0t41fhqaaqux9.jpg,4,0.9999982118606567,1.7679644770396408e-06
id_0t76933bwfswn.jpg,1,../../data/image/id_0t76933bwfswn.jpg,1,6.885042580506706e-07,0.9999992847442627
id_0t7gw6z26pabf.jpg,0,../../data/image/id_0t7gw6z26pabf.jpg,0,0.9999983310699463,1.6875363826329703e-06
id_0ub75edrc3qvg.jpg,1,../../data/image/id_0ub75edrc3qvg.jpg,3,3.2335543664885336e-07,0.9999996423721313
id_0unlhj59tv0p4.jpg,0,../../data/image/id_0unlhj59tv0p4.jpg,3,0.9987102746963501,0.0012896782718598843
id_0vn4379vhh52p.jpg,1,../../data/image/id_0vn4379vhh52p.jpg,4,9.317965350419399e-07,0.9999990463256836
id_0wq0ldha65pkf.jpg,0,../../data/image/id_0wq0ldha65pkf.jpg,3,0.9999849796295166,1.4999206541688181e-05
id_0wtod6711rn7r.jpg,0,../../data/image/id_0wtod6711rn7r.jpg,2,0.9999972581863403,2.7841240353154717e-06
id_0xb2nvq2kqdst.jpg,1,../../data/image/id_0xb2nvq2kqdst.jpg,3,1.6073041479103267e-05,0.9999839067459106
id_0yb73f56l5r4f.jpg,0,../../data/image/id_0yb73f56l5r4f.jpg,4,0.9999972581863403,2.730758751567919e-06
id_0z6gb99lwj01f.jpg,0,../../data/image/id_0z6gb99lwj01f.jpg,0,0.9999991655349731,8.824260930850869e-07
id_0ztqu05sh2a8j.jpg,0,../../data/image/id_0ztqu05sh2a8j.jpg,2,0.9999974966049194,2.5505353278276743e-06
id_10gekjcx26yu7.jpg,0,../../data/image/id_10gekjcx26yu7.jpg,3,0.9998145699501038,0.00018539924349170178
id_10xmisqifmnpb.jpg,1,../../data/image/id_10xmisqifmnpb.jpg,2,4.956695534019673e-07,0.9999995231628418
id_10zte1vif5nq3.jpg,0,../../data/image/id_10zte1vif5nq3.jpg,3,0.9997956156730652,0.00020441197557374835
id_11udz3qrokt8s.jpg,0,../../data/image/id_11udz3qrokt8s.jpg,1,0.9999985694885254,1.4565051742465585e-06
id_14ck0mycohnrq.jpg,1,../../data/image/id_14ck0mycohnrq.jpg,2,1.5322963520247868e-07,0.9999998807907104
id_16cotxnq0qoa6.jpg,0,../../data/image/id_16cotxnq0qoa6.jpg,2,0.9978836178779602,0.002116309478878975
id_16kyc2v7gg2cv.jpg,0,../../data/image/id_16kyc2v7gg2cv.jpg,3,0.9999977350234985,2.295452759426553e-06
id_17nhiabonivgh.jpg,0,../../data/image/id_17nhiabonivgh.jpg,2,0.9999892711639404,1.07758705780725e-05
id_17psh8ks6gq3j.jpg,1,../../data/image/id_17psh8ks6gq3j.jpg,0,8.169533316504385e-07,0.9999991655349731
id_1929lmm4i1olb.jpg,0,../../data/image/id_1929lmm4i1olb.jpg,3,0.9999970197677612,2.923641659435816e-06
id_1932sfd6l5uvv.jpg,1,../../data/image/id_1932sfd6l5uvv.jpg,4,2.3388229237752967e-06,0.999997615814209
id_193d0gyj2ordw.jpg,1,../../data/image/id_193d0gyj2ordw.jpg,3,6.900832545397861e-07,0.9999992847442627
id_1bkd7wk2x3qds.jpg,0,../../data/image/id_1bkd7wk2x3qds.jpg,2,0.9999983310699463,1.7070345847969293e-06
id_1bnj4jbcfelxr.jpg,0,../../data/image/id_1bnj4jbcfelxr.jpg,0,0.9999890327453613,1.0913282494584564e-05
id_1bwtawknx3qfq.jpg,1,../../data/image/id_1bwtawknx3qfq.jpg,0,3.3056488746296964e-07,0.9999996423721313
id_1du8gb49isxwn.jpg,0,../../data/image/id_1du8gb49isxwn.jpg,0,0.9999991655349731,8.557776709494647e-07
id_1fenyxdhnhpj1.jpg,1,../../data/image/id_1fenyxdhnhpj1.jpg,0,1.1904839993803762e-06,0.9999988079071045
id_1fwjbyp28sdqg.jpg,0,../../data/image/id_1fwjbyp28sdqg.jpg,2,0.9999990463256836,9.419804314347857e-07
id_1gamgfhw43oby.jpg,0,../../data/image/id_1gamgfhw43oby.jpg,2,0.9999842643737793,1.5738283764221705e-05
id_1hqg8oldrutlq.jpg,1,../../data/image/id_1hqg8oldrutlq.jpg,2,9.682337775984706e-08,0.9999998807907104
id_1ig7xt9ny7znr.jpg,1,../../data/image/id_1ig7xt9ny7znr.jpg,2,6.181550702422101e-07,0.9999994039535522
id_1jk5fy4vj6kxg.jpg,0,../../data/image/id_1jk5fy4vj6kxg.jpg,4,0.9999986886978149,1.3270955605548806e-06
id_1k6hclhp4aavg.jpg,1,../../data/image/id_1k6hclhp4aavg.jpg,0,8.788737915210731e-08,0.9999998807907104
id_1keam3gcvhfnd.jpg,0,../../data/image/id_1keam3gcvhfnd.jpg,3,0.9999986886978149,1.3515212913262076e-06
id_1kkfldth8byr4.jpg,0,../../data/image/id_1kkfldth8byr4.jpg,0,0.9999996423721313,3.5084309502053657e-07
