Image_id,Label
id_00exusbkgzw1b.jpg,0.0013179661576941
id_03dqinf6w0znv.jpg,0.0005639108389914
id_046yl0cxn3ybz.jpg,0.9998667478561402
id_04athdtx2abyg.jpg,6.499480514321476e-05
id_062aauf9e9jk0.jpg,0.000936335733877
id_0695b3b665yet.jpg,8.96588425803202e-05
id_06cueqs5yhekm.jpg,0.9999207615852356
id_0826dbdkr8sxr.jpg,0.9998918771743774
id_09re5drh85tbo.jpg,0.0002121499237318
id_0adud1myz8tvz.jpg,0.0215740001411177
id_0ahjbw1wygbq0.jpg,0.9997941374778748
id_0ap0rrztgzllj.jpg,0.9992749214172364
id_0b2h9azccxoll.jpg,0.9995964288711549
id_0j5gba6po16ug.jpg,0.0014102853456279
id_0jubas2zt3q5z.jpg,0.1110514838248491
id_0k22wddgzt1nz.jpg,0.9997573614120484
id_0l90ghtsslv6g.jpg,0.9989241003990174
id_0mjphd3r2uejx.jpg,0.9999399662017824
id_0mlta27hqmml3.jpg,0.0002879968548768
id_0myzqbh6fvzzv.jpg,4.795202328864434e-05
id_0npkw9g4y75oe.jpg,0.0018200648089987
id_0plgnufxxsnpp.jpg,0.000327471856508
id_0r2hd8hfafwbn.jpg,0.0002423412944381
id_0r98ohaux1wiy.jpg,2.6738126575764908e-05
id_0s5x8uduy6c3q.jpg,0.9998340845108032
id_0svp8i5wlcu3e.jpg,8.176006524536205e-05
id_0tux9izvn7umd.jpg,0.9998937368392944
id_0uc478pv0o6g3.jpg,0.0010260182370984
id_0uh3w9bijtewm.jpg,0.0029571234295872
id_0ura3hsgv5zvi.jpg,6.998423339155124e-05
id_0wetngr9zyqm6.jpg,0.0033797391090047
id_0wj6be37uwbhi.jpg,7.532814422575029e-05
id_0xkl0snlt2y3x.jpg,0.8431840538978577
id_0zkr6vtyvjnu9.jpg,0.0012043896666
id_11bvbznva2jo8.jpg,0.0087134784669615
id_12dyq23fuo9nq.jpg,0.9998336911201476
id_1324iqtjw043w.jpg,0.0007396164442525
id_139an03qmrx59.jpg,0.9997602343559264
id_13havygrd3v4w.jpg,0.999958062171936
id_13hd8j23lrhaj.jpg,0.9998618125915528
id_14tsub43bkzzz.jpg,0.0001309199194338
id_16dnkud8qq8l2.jpg,0.9998186111450196
id_17p5cvdpraxdh.jpg,0.0002169236963936
id_19x6g4taktv13.jpg,0.9998852849006652
id_1cx6hh7ewgqgx.jpg,0.9998987197875976
id_1f5lcea4m8rnp.jpg,0.9999646186828614
id_1k9faouq62mox.jpg,0.9999536275863647
id_1l4h0vhnud0ic.jpg,0.9999321937561036
id_1lpnu4rqt5b9f.jpg,0.0228609624085947
id_1mg9d6um45a11.jpg,0.9999220609664916
id_1mxmiinh3in5w.jpg,0.9994738101959229
id_1o0z9vydafcip.jpg,0.9640683770179748
id_1oyut0pu9ttwn.jpg,0.9998391032218932
id_1p57tw8nzazla.jpg,0.0001922195351653
id_1pmxhqqn398l2.jpg,0.990039873123169
id_1rb86b8diqbkw.jpg,0.9998953342437744
id_1u2q9ukp453ew.jpg,0.9999557256698608
id_1v75iehgemyt5.jpg,0.9999370098114012
id_1v8w8sraqnbz2.jpg,0.999804949760437
id_1vzjypmfr35dl.jpg,0.9998687624931336
id_1wegwqn4mol4x.jpg,0.9980722784996032
id_1x288pfyh0tks.jpg,0.954159128665924
id_1yep96qak3c0q.jpg,0.9999767303466796
id_1z0tnxk6yanpq.jpg,8.540806029486703e-05
id_20msjfwkgnpj2.jpg,0.9980184197425842
id_23u2523twmk3x.jpg,0.0002761504835461
id_24kc7y2l44soo.jpg,0.9999587297439576
id_24y48c27ilmqo.jpg,0.0007744257891317
id_25kjf9gx2oph6.jpg,0.9976687908172608
id_26gvhdcwbps68.jpg,0.9999536275863647
id_26i9wuheg2p76.jpg,0.0046569395926781
id_26vqumjqtzjac.jpg,0.0006341720102909
id_26x9nux8rhmak.jpg,0.99995698928833
id_2bh7ggn1td8wd.jpg,0.9999532461166382
id_2fsbbrb0xtls0.jpg,0.9999459505081176
id_2g71zfjozopn5.jpg,0.9895828008651734
id_2gu27a9srjctq.jpg,0.9997094631195068
id_2gybiveyn72x3.jpg,0.0009473494450503
id_2kbngayjhnwo7.jpg,3.030551411029592e-05
id_2l0xkafave4e4.jpg,0.9980832576751708
id_2m24qax58rgjy.jpg,0.0001119440902584
id_2mtelbe1xj75b.jpg,0.9998346209526062
id_2n103793uxv6t.jpg,0.0002230914854408
id_2nbeko5u3hdrc.jpg,0.9999556064605712
id_2npfqwk9gj7f3.jpg,8.794398627287592e-05
id_2oz67goe3wikz.jpg,0.0004116452550647
id_2p1ytnn9ssfpx.jpg,0.000305119722816
id_2p4ynokajypt8.jpg,0.0001166642779935
id_2q2lcmu8px1gc.jpg,0.0022564362101547
id_2q4bu7y0ebndb.jpg,0.9964470148086548
id_2re2u636pz6ad.jpg,0.999864137172699
id_2rmmfa9y1f4ov.jpg,0.0572051487863063
id_2rweheoo68v70.jpg,6.556548744356405e-05
id_2u2vqnj12aeo4.jpg,0.0003125665987681
id_2ws5ijb466pik.jpg,0.9999686002731324
id_2x28dk29uzeoj.jpg,0.999924635887146
id_2xptkialo0s7e.jpg,0.000208669982976
id_2yahipbtapwkc.jpg,0.0001829009841458
id_2yyp15mu9bdu7.jpg,8.342845101196871e-05
id_304kp0whwf76q.jpg,0.9999422788619996
id_34mdlmsxqq6jf.jpg,9.120833803990536e-05
id_35mu78ih546fo.jpg,0.9999717235565184
id_35ug3not1c77s.jpg,0.999160087108612
id_36a5otnedevqa.jpg,0.9998198032379152
id_36l7kbbawg9ry.jpg,0.000264087677624
id_36odi7o5z16r9.jpg,0.9998925924301147
id_38af2cntk76qn.jpg,0.9999566316604614
id_39luxkt7csd13.jpg,0.000171841704423
id_3aqdme2q8hp6n.jpg,0.9999465942382812
id_3bermhe5hg2rm.jpg,0.9998485207557678
id_3boz5a0eeysz6.jpg,0.9997926473617552
id_3buaeymvpzsy7.jpg,0.9974924206733704
id_3cn1i3qclbfhu.jpg,0.0001544062461562
id_3f2v870m6jxvw.jpg,0.9996506333351136
id_3f44ta8e6ojk7.jpg,6.3022460983575e-05
id_3g5vtfft3wmhu.jpg,0.0005724354028302
id_3gvjw21sjysp0.jpg,0.9998505234718322
id_3hdi9js2wqvsa.jpg,0.0013689980001799
id_3hhd0u4z63jlp.jpg,0.9998440861701964
id_3jh2djjioilgu.jpg,0.9998695135116578
id_3mwfmlmvcm7yg.jpg,4.374727725462435e-05
id_3n7huc6icb3ox.jpg,0.9999148368835448
id_3oncw1pb68k48.jpg,0.7971349895000458
id_3qnb0pkju0w6j.jpg,0.9998963832855224
id_3tbx74flc959d.jpg,0.0034198207053123
id_3ucfbtpyk78pi.jpg,0.999944806098938
id_3uvemnxqa931m.jpg,0.001173635842133
id_3wf273ue1cgh2.jpg,0.9994877219200134
id_409xu09v9bk75.jpg,0.999929690361023
id_410w9hapl583g.jpg,0.0009733986151331
id_41xu14z3p6oau.jpg,0.0031218173069646
id_41z82kqvasqs9.jpg,0.0006057191577838
id_43b4443yxw8ro.jpg,0.0005926672194959
id_45d963ifsml1n.jpg,0.9996955513954162
id_47b8me4cyifit.jpg,0.9998702764511108
id_47soif10ly3yn.jpg,0.999922561645508
id_49g8ic9axxw5f.jpg,0.9989671111106871
id_49r1s82ybh7bs.jpg,0.0004374919418296
id_4d7sse2cektzw.jpg,0.9999423265457154
id_4eslc29j924hd.jpg,0.9999703884124757
id_4ggf6501fpcp9.jpg,8.573217164666857e-05
id_4gu2xv8jgbeay.jpg,7.442831680464224e-05
id_4if0b73l05tde.jpg,0.9999063014984132
id_4ims146cgq5sn.jpg,0.9999297857284546
id_4jv6wve3ick5f.jpg,0.999915599822998
id_4jw00ndyefbzx.jpg,0.9998092889785768
id_4ohn7damug4kx.jpg,7.605120792959496e-05
id_4p11omowy0izq.jpg,0.0127612447366118
id_4tk5wxl4255po.jpg,0.9998705744743348
id_4wqs4hthjpya3.jpg,0.9999610662460328
id_4xfzmmgfc171g.jpg,0.9999252796173096
id_4xrd3ko2g8d8n.jpg,0.0143582124059321
id_4xy0dl3e6db8x.jpg,0.0001451019087653
id_4y8an286led98.jpg,0.0001670596454118
id_4yurbsx0b1x9m.jpg,0.0001334841157586
id_4z75taelnxyou.jpg,0.9999393939971924
id_4zfln6wv48mdw.jpg,0.000165496192028
id_50e8946kxbe1a.jpg,0.0020164277048024
id_50edsxup3qvgl.jpg,0.9999231338500976
id_5198bchzrpws2.jpg,0.999557614326477
id_51i5bkwsy04y1.jpg,0.9994795441627502
id_51lonq2vfen6h.jpg,0.0057416647614445
id_539bc6yzgmjtm.jpg,0.0002508506692265
id_56egppuh54bq0.jpg,0.0025128611967375
id_56yiey29qhfqj.jpg,0.9999243974685668
id_57pzkkjj9puat.jpg,0.0003509546611894
id_59ccfoxko83ep.jpg,0.9998369216918944
id_59ix9sywh926s.jpg,0.000139660456989
id_59xhantwxjh93.jpg,0.0010958099439449
id_5aks00n4wsays.jpg,0.999943232536316
id_5avjgq6ghg9bn.jpg,7.328107697048835e-05
id_5bq4vea4ozfre.jpg,0.0001361055265078
id_5cz68gzaywzc3.jpg,0.0124620476377003
id_5d4tm640cxehn.jpg,0.9998061776161192
id_5dcv17hazcfxv.jpg,0.000211163388451
id_5gfn01h3en4g7.jpg,0.1142488628625869
id_5h3a5k8kgkeqz.jpg,0.9998074650764466
id_5hh7jywb7o8fk.jpg,0.999934196472168
id_5libvvmb4f0kf.jpg,6.780906189192137e-05
id_5lx8yz38d737l.jpg,0.9998965620994568
id_5oduvqqhbx06q.jpg,0.0004860051855757
id_5ov0l3ik06dvh.jpg,0.9999102592468262
id_5ozfvfnkmr7kr.jpg,0.999570906162262
id_5pgg1mpuwgssa.jpg,0.0136775501305237
id_5qairnsctmj6g.jpg,0.0002149176639022
id_5rxya1dylukmu.jpg,0.0001666840299662
id_5sy4yt3x6oo8i.jpg,0.9997047305107116
id_5v4jix3jp04u2.jpg,0.0001005601270435
id_5wfdyw2yhoi39.jpg,0.0001563700722272
id_5yumb1f3akbih.jpg,0.9998127579689026
id_5z17uurrnd1n9.jpg,0.9998122692108156
id_60cub0eob7s2x.jpg,0.0003508382006884
id_60pstby71axh3.jpg,0.9998548030853271
id_60uthvnthclr2.jpg,0.9998964667320251
id_62k4vr9fjdhvz.jpg,0.0001786479954716
id_6361fc78lznej.jpg,0.9998907804489136
id_63e6bnh99yr8e.jpg,0.0005548139128222
id_646qi8rbpqqhu.jpg,0.0001296515127251
id_64p8vw5t1msl9.jpg,0.0004905401667201
id_64s92a2hpeaha.jpg,0.9999293327331544
id_66zo551dez9qw.jpg,0.0006233430787688
id_69rchs4om86wg.jpg,0.999844765663147
id_6a59vynbqfrp3.jpg,6.398365770792225e-05
id_6aro4b8y9uqx9.jpg,0.9783655405044556
id_6bobg5bunqm7d.jpg,0.998391592502594
id_6cj7m6kb49iug.jpg,0.9999070167541504
id_6ecynb5o6j0r1.jpg,0.9998865485191344
id_6eyj0q84l8c79.jpg,0.0002793170768427
id_6fg87l8h3ka10.jpg,0.0012540375747448
id_6fxf14x3iyu3t.jpg,0.9998993039131164
id_6g6b9pzh9wrxk.jpg,0.0029331881152756
id_6mq0u3ir3uvk5.jpg,0.0056337202404392
id_6n6nsna8b28bs.jpg,4.648642448046303e-05
id_6ook8801ytuw2.jpg,0.9994369149208068
id_6pq39ivvqqym1.jpg,0.999957275390625
id_6qwe3p965ejkd.jpg,0.0030289281133264
id_6t1egpy7ivnyc.jpg,0.000161325524607
id_71x0pzxwucfjo.jpg,7.074787881720113e-05
id_72sk7ju71qmbh.jpg,0.9999414205551148
id_74px7xvkyzvhz.jpg,0.0005214124765188
id_74q5egz8yy5c5.jpg,0.9999027013778686
id_75g2ut71g3uzi.jpg,0.0001919483849633
id_76muoxvhp7a2q.jpg,0.0023592578396346
id_771bxr4u4zbic.jpg,0.0002979058228447
id_77942k4mx3whm.jpg,0.0001446186584303
id_77b14mjd55rfc.jpg,0.9998871564865112
id_77l8hsoe4wvlf.jpg,5.7600331069807e-05
id_794mavhkknrwm.jpg,0.051990682259202
id_79kbaop01pwxt.jpg,8.547418328817003e-05
id_7a02yvik5560y.jpg,0.9998283386230468
id_7b5453prwqjbl.jpg,0.9999619960784912
