Image_id,Label,image_path,fold,oof_0,oof_1
id_02amazy34fgh2.jpg,1,../../data/image/id_02amazy34fgh2.jpg,4,2.4810692593746353e-06,0.9999974966049194
id_02mh3w48pmyc9.jpg,0,../../data/image/id_02mh3w48pmyc9.jpg,0,4.009450549347093e-06,0.9999959468841553
id_02rpb463h9d3w.jpg,0,../../data/image/id_02rpb463h9d3w.jpg,2,0.9999701976776123,2.9776238079648465e-05
id_02wc3jeeao8ol.jpg,1,../../data/image/id_02wc3jeeao8ol.jpg,1,0.9997153878211975,0.0002846262068487704
id_03t2hapb8wz8p.jpg,1,../../data/image/id_03t2hapb8wz8p.jpg,1,0.9999278783798218,7.216015364974737e-05
id_04xrxyd43rlgz.jpg,0,../../data/image/id_04xrxyd43rlgz.jpg,1,6.682339972030604e-06,0.9999933242797852
id_05gqx7h8y6iye.jpg,1,../../data/image/id_05gqx7h8y6iye.jpg,2,0.9999486207962036,5.1360355428187177e-05
id_06le9g89kqth5.jpg,1,../../data/image/id_06le9g89kqth5.jpg,3,3.6819935758103384e-06,0.9999963045120239
id_082w0qygo3eth.jpg,0,../../data/image/id_082w0qygo3eth.jpg,2,0.9999392032623291,6.0741640481865034e-05
id_086yvmu3nnvbe.jpg,1,../../data/image/id_086yvmu3nnvbe.jpg,4,8.380870895052794e-06,0.9999916553497314
id_09v3am3ppzesz.jpg,0,../../data/image/id_09v3am3ppzesz.jpg,4,2.111740286636632e-06,0.9999978542327881
id_0bbnpqpkpbod3.jpg,1,../../data/image/id_0bbnpqpkpbod3.jpg,1,2.4235258024418727e-05,0.9999758005142212
id_0bd0chrhwa88r.jpg,1,../../data/image/id_0bd0chrhwa88r.jpg,1,2.5766290491446853e-05,0.999974250793457
id_0d6mm3xcpbqkw.jpg,1,../../data/image/id_0d6mm3xcpbqkw.jpg,2,0.9999558925628662,4.408745371620171e-05
id_0ff2fm63gzxvs.jpg,0,../../data/image/id_0ff2fm63gzxvs.jpg,0,0.9999692440032959,3.071367245865986e-05
id_0g00jpbynmgfr.jpg,0,../../data/image/id_0g00jpbynmgfr.jpg,0,0.9999727010726929,2.7240994313615374e-05
id_0gur3rc3nuft9.jpg,0,../../data/image/id_0gur3rc3nuft9.jpg,1,1.0412172741780523e-05,0.9999896287918091
id_0k7gdyyx5zunr.jpg,1,../../data/image/id_0k7gdyyx5zunr.jpg,3,0.999982476234436,1.7468173609813675e-05
id_0klqzvk8id4bt.jpg,0,../../data/image/id_0klqzvk8id4bt.jpg,0,0.9987474679946899,0.001252453657798469
id_0mytnx3vd7ebk.jpg,0,../../data/image/id_0mytnx3vd7ebk.jpg,4,3.094189378316514e-05,0.9999690055847168
id_0ncnn142aww4v.jpg,1,../../data/image/id_0ncnn142aww4v.jpg,0,4.567581527226139e-06,0.9999954700469971
id_0qm8i331u09jq.jpg,0,../../data/image/id_0qm8i331u09jq.jpg,1,0.9999071359634399,9.28059162106365e-05
id_0qrjnjx2nbbde.jpg,0,../../data/image/id_0qrjnjx2nbbde.jpg,1,1.5948761529216426e-06,0.9999984502792358
id_0t41fhqaaqux9.jpg,0,../../data/image/id_0t41fhqaaqux9.jpg,4,0.9998637437820435,0.00013619454693980515
id_0t76933bwfswn.jpg,1,../../data/image/id_0t76933bwfswn.jpg,1,0.00023525557480752468,0.9997647404670715
id_0t7gw6z26pabf.jpg,0,../../data/image/id_0t7gw6z26pabf.jpg,0,0.9998878240585327,0.00011217984865652397
id_0ub75edrc3qvg.jpg,1,../../data/image/id_0ub75edrc3qvg.jpg,3,0.1244690865278244,0.8755308985710144
id_0unlhj59tv0p4.jpg,0,../../data/image/id_0unlhj59tv0p4.jpg,3,0.9935362935066223,0.006463704165071249
id_0vn4379vhh52p.jpg,1,../../data/image/id_0vn4379vhh52p.jpg,4,0.9999858140945435,1.4166902474244125e-05
id_0wq0ldha65pkf.jpg,0,../../data/image/id_0wq0ldha65pkf.jpg,3,3.9657643355894834e-05,0.9999603033065796
id_0wtod6711rn7r.jpg,0,../../data/image/id_0wtod6711rn7r.jpg,2,0.9999737739562988,2.6238969439873472e-05
id_0xb2nvq2kqdst.jpg,1,../../data/image/id_0xb2nvq2kqdst.jpg,3,0.0009004441672004759,0.999099612236023
id_0yb73f56l5r4f.jpg,0,../../data/image/id_0yb73f56l5r4f.jpg,4,0.9998350143432617,0.00016501761274412274
id_0z6gb99lwj01f.jpg,0,../../data/image/id_0z6gb99lwj01f.jpg,0,0.9999439716339111,5.598520510829985e-05
id_0ztqu05sh2a8j.jpg,0,../../data/image/id_0ztqu05sh2a8j.jpg,2,0.9998258948326111,0.0001740943844197318
id_10gekjcx26yu7.jpg,0,../../data/image/id_10gekjcx26yu7.jpg,3,0.9999182224273682,8.181682642316446e-05
id_10xmisqifmnpb.jpg,1,../../data/image/id_10xmisqifmnpb.jpg,2,0.9999822378158569,1.7810336430557072e-05
id_10zte1vif5nq3.jpg,0,../../data/image/id_10zte1vif5nq3.jpg,3,1.175221950688865e-05,0.9999881982803345
id_11udz3qrokt8s.jpg,0,../../data/image/id_11udz3qrokt8s.jpg,1,0.9997866749763489,0.0002132851368514821
id_14ck0mycohnrq.jpg,1,../../data/image/id_14ck0mycohnrq.jpg,2,5.1175975386286154e-06,0.9999948740005493
id_16cotxnq0qoa6.jpg,0,../../data/image/id_16cotxnq0qoa6.jpg,2,1.8872595319407992e-05,0.999981164932251
id_16kyc2v7gg2cv.jpg,0,../../data/image/id_16kyc2v7gg2cv.jpg,3,6.763732926629018e-06,0.9999932050704956
id_17nhiabonivgh.jpg,0,../../data/image/id_17nhiabonivgh.jpg,2,0.9999614953994751,3.847562038572505e-05
id_17psh8ks6gq3j.jpg,1,../../data/image/id_17psh8ks6gq3j.jpg,0,5.292423338687513e-06,0.9999947547912598
id_1929lmm4i1olb.jpg,0,../../data/image/id_1929lmm4i1olb.jpg,3,1.0015144653152674e-05,0.9999899864196777
id_1932sfd6l5uvv.jpg,1,../../data/image/id_1932sfd6l5uvv.jpg,4,0.9991562366485596,0.0008437405922450125
id_193d0gyj2ordw.jpg,1,../../data/image/id_193d0gyj2ordw.jpg,3,1.6625432181172073e-05,0.9999834299087524
